mfr,product_url,image_link,overview,length,width,height,capacity,diameter,features,edge_style,color,shape,material
12060623,https://www.webstaurantstore.com/steelite-performance-taste-12-oz-white-city-mug-case/57611070623.html,https://cdnimg.webstaurantstore.com/images/products/large/840046/2854434.jpg,"Perfect for serving coffee, tea, or hot chocolate | Crisp white finish enhances food presentation with a clean look | Durable alumina vitrified china ensures long-lasting performance | Designed for frequent use in high-volume settings | Ideal for bistros, cafes, and modern restaurants",4 7/8 Inches,3 5/8 Inches,3 3/8 Inches,12 oz.,,"Dishwasher Safe, Freezer Safe, Lead Free, Microwavable, Oven Safe",,White,Round,China
12080158,https://www.webstaurantstore.com/noble-warewashing-49512025158-1-way-terminal-fuse-holder-for-nodtvl3/49512025158.html,https://cdnimg.webstaurantstore.com/images/products/large/838188/2921564.jpg,Direct replacement for original part | Compatible with Noble Warewashing NODTVL3,,,,,,,,,,
12080189,https://www.webstaurantstore.com/rancilio-10060183-steam-handle/HP210060183.html,https://cdnimg.webstaurantstore.com/images/products/large/417105/1568338.jpg,OEM part ensures warranty / agency compliance and best performance,,,,,,,,,,
12080521,https://www.webstaurantstore.com/cambro-1200521-12-round-cambro-red-customizable-fiberglass-camtray-case/2141200521.html,https://cdnimg.webstaurantstore.com/images/products/large/113394/190259.jpg,Dries faster and more completely than plastic trays | Great for pizza and beverage service,,,,,12 Inches,"Customizable, Dishwasher Safe, Made in America, NSF Certified",,"Red, Black, Olive Green",Round,Fiberglass
12080543,https://www.webstaurantstore.com/steelite-performance-taste-9-white-coupe-plate-case/57611070543.html,https://cdnimg.webstaurantstore.com/images/products/large/839961/2852753.jpg,"Perfect for serving salads, desserts, or appetizers | Crisp white finish enhances food presentation with a clean look | Durable alumina vitrified china ensures long-lasting performance | Designed for frequent use in high-volume settings | Ideal for bistros, cafes, and modern restaurants",,,,,9 Inches,"Dishwasher Safe, Freezer Safe, Lead Free, Microwavable, Oven Safe",Coupe,White,Round,China
12080550,https://www.webstaurantstore.com/sabert-12080a50-freshpack-80-oz-clear-pet-round-bowl-case/70712080ACL.html,https://cdnimg.webstaurantstore.com/images/products/large/66244/505965.jpg,Made of crack/crush resistant PET plastic | Clear coloring for optimum food display | Safe for food temperatures ranging from 0 - 130 degrees Fahrenheit | 80 oz. size is great for large quantities of cold foods | Disposability makes clean-up a breeze,,,3 3/5 Inches,80 oz.,"9 Inches, 10 5/16 Inches","BPA Free, Made in America, Recyclable",,Clear,Round,PET Plastic
12080565,https://www.webstaurantstore.com/steelite-performance-taste-11-3-4-white-coupe-plate-case/57611070565.html,https://cdnimg.webstaurantstore.com/images/products/large/839998/2854410.jpg,"Perfect for serving large entrees, hearty salads, or shareable appetizers | Crisp white finish enhances food presentation with a clean look | Durable alumina vitrified china ensures long-lasting performance | Designed for frequent use in high-volume settings | Ideal for bistros, cafes, and modern restaurants",,,,,11 3/4 Inches,"Dishwasher Safe, Freezer Safe, Lead Free, Microwavable, Oven Safe",Coupe,White,Round,China
1203X0043,https://www.webstaurantstore.com/bagcraft-ecocraft-4-1-2-x-3-1-2-natural-grease-resistant-french-fry-bag-case/150300043.html,https://cdnimg.webstaurantstore.com/images/products/large/833774/2863313.jpg,"Practical grease-resistant construction prevents stains and moisture absorption | Convenient packaging offers a satisfying, efficient to-go experience | Natural color is subtle and professional | Cost-effective option for single-serve hot foods | Perfect for restaurants, to-go stations, and food trucks",,4 1/2 Inches,3 1/2 Inches,,,"Grease-Resistant, Made in America, No PFAS Added",,Brown,,"Grease Resistant Paper, Kraft Paper, Paper"
1204X0042,https://www.webstaurantstore.com/steelite-performance-brown-dapple-6-saucer-case/5761714X0042.html,https://cdnimg.webstaurantstore.com/images/products/large/839845/2852817.jpg,"Ideal for use under coffee or tea cups | Rustic enamelware-inspired design with a bold brown dappled rim | Durable alumina vitrified construction ensures long-lasting performance | Oven safe up to 530 degrees Fahrenheit | Perfect for upscale casual dining, farm-to-table restaurants, and boutique hotels",,,,,6 Inches,"Dishwasher Safe, Freezer Safe, Lead Free, Microwavable, Oven Safe",Colored Rim,"Brown, White",Round,China
12090190,https://www.webstaurantstore.com/steelite-performance-simplicity-3-oz-low-cup-case/57611010190.html,https://cdnimg.webstaurantstore.com/images/products/large/839882/2854041.jpg,"Ideal for serving espresso or other small, hot beverages | Clean white color provides a versatile backdrop for food presentation | Durable alumina vitrified construction ensures long-lasting performance | Designed for high-volume service and frequent use | Versatile for upscale dining, casual restaurants, and catered events",3 1/2 Inches,,1 3/4 Inches,3 oz.,,"Dishwasher Safe, Freezer Safe, Lead Free, Microwavable, Oven Safe",,White,Round,China
12090550,https://www.webstaurantstore.com/fagor-commercial-12090551-boiler-heating-element-504w/HP12090551.html,https://cdnimg.webstaurantstore.com/images/products/large/879968/3083343.jpg,OEM part ensures warranty / agency compliance and best performance,,,,,,,,,,
1208X0027,https://www.webstaurantstore.com/fagor-commercial-q162070000-nut/HPQ162070000.html,https://cdnimg.webstaurantstore.com/images/products/large/342548/2261353.jpg,OEM part ensures warranty / agency compliance and best performance,,,,,,,,,,
12100158,https://www.webstaurantstore.com/del-destino-diced-red-bell-peppers-10-can-case/10700158.html,https://cdnimg.webstaurantstore.com/images/products/large/65646/3070949.jpg,"Adds bright color and zesty flavor to meals | Perfect for pastas and taco salads | Pre-diced peppers save kitchen prep time | Great for restaurants, diners, and salad bars | Refrigerate after opening",,,,,,Kosher,,Red,,
12100189,https://www.webstaurantstore.com/main-street-equipment-54112120189-6-relay-control-board/54112120189.html,https://cdnimg.webstaurantstore.com/images/products/large/691978/2469085.jpg,Direct replacement for original part | Helps keep your dishwasher operating correctly | Fits select equipment from Noble Warewashing,,,,,,,,,,
12100190,https://www.webstaurantstore.com/bigelow-cranberry-harvest-herbal-tea-bags-box/11001090.html,https://cdnimg.webstaurantstore.com/images/products/large/542943/1993840.jpg,"All-natural, gluten-free tea | Flavorful blend of tart cranberries and bold cinnamon | 18 individual foil-wrapped tea bags per box | Use these tea bags to create smooth hot teas or refreshing iced teas | Great for coffee shops, cafes, hotels and restaurants",,,,,,"Gluten-Free, Kosher, Non-GMO",,,,
12100521,https://www.webstaurantstore.com/cambro-1100521-11-round-cambro-red-customizable-fiberglass-camtray-case/2141100521.html,https://cdnimg.webstaurantstore.com/images/products/large/99570/192848.jpg,Dries faster and more completely than plastic trays | Great for pizza and beverage service,,,,,11 Inches,"Customizable, Dishwasher Safe, Made in America, NSF Certified",,"Red, Black, Olive Green",Round,Fiberglass
12100525,https://www.webstaurantstore.com/mainstreet-equipment-54112150515-complete-filter-for-htuc/54112150515.html,https://cdnimg.webstaurantstore.com/images/products/large/845035/2970843.jpg,Direct replacement for original part | Helps collect waste | Compatible with MainStreet Equipment HTUC,,,,,,,,,,
12100550,https://www.webstaurantstore.com/steelite-performance-blue-dapple-10-5-8-x-6-1-2-rectangle-tray-case/57617100550.html,https://cdnimg.webstaurantstore.com/images/products/large/840056/2853080.jpg,"Ideal for serving appetizers, desserts, or sharing platters | Rustic enamelware-inspired design with a bold blue dappled rim | Durable alumina vitrified construction ensures long-lasting performance | Timeless aesthetic that complements both modern and traditional settings | Perfect for upscale casual dining, farm-to-table restaurants, and boutique hotels",10 5/8 Inches,6 1/2 Inches,,,,"Dishwasher Safe, Freezer Safe, Lead Free, Microwavable, Oven Safe",Colored Rim,"Blue, White",Rectangle,China
12100565,https://www.webstaurantstore.com/steelite-performance-blue-dapple-11-3-4-coupe-plate-case/57617100565.html,https://cdnimg.webstaurantstore.com/images/products/large/839973/2852818.jpg,"Ideal for serving large dinner entrees, hearty salads, or sharing platters | Rustic enamelware-inspired design with a bold blue dappled rim | Durable alumina vitrified construction ensures long-lasting performance | Timeless aesthetic that complements both modern and traditional settings | Perfect for upscale casual dining, farm-to-table restaurants, and boutique hotels",,,,,11 3/4 Inches,"Dishwasher Safe, Freezer Safe, Lead Free, Microwavable, Oven Safe","Colored Rim, Coupe","Blue, White",Round,China
12100566,https://www.webstaurantstore.com/steelite-performance-blue-dapple-10-coupe-plate-case/57617100566.html,https://cdnimg.webstaurantstore.com/images/products/large/839854/2852820.jpg,"Ideal for serving large dinner entrees or hearty salads | Rustic enamelware-inspired design with a bold blue dappled rim | Durable alumina vitrified construction ensures long-lasting performance | Timeless aesthetic that complements both modern and traditional settings | Perfect for upscale casual dining, farm-to-table restaurants, and boutique hotels",,,,,10 Inches,"Dishwasher Safe, Freezer Safe, Lead Free, Microwavable, Oven Safe","Colored Rim, Coupe","Blue, White",Round,China
12100567,https://www.webstaurantstore.com/steelite-performance-blue-dapple-8-coupe-plate-case/57617100567.html,https://cdnimg.webstaurantstore.com/images/products/large/840008/2852896.jpg,"Ideal for serving lunch entrees, salads, or shared appetizers | Rustic enamelware-inspired design with a bold blue dappled rim | Durable alumina vitrified construction ensures long-lasting performance | Timeless aesthetic that complements both modern and traditional settings | Perfect for upscale casual dining, farm-to-table restaurants, and boutique hotels",,,,,8 Inches,"Dishwasher Safe, Freezer Safe, Lead Free, Microwavable, Oven Safe","Colored Rim, Coupe","Blue, White",Round,China
1209B828,https://www.webstaurantstore.com/steelite-performance-simplicity-15-oz-soup-bowl-base-case/5761101B828.html,https://cdnimg.webstaurantstore.com/images/products/large/839960/2853999.jpg,"Ideal for serving soups, stews, or hearty appetizers | Clean white color provides a versatile backdrop for food presentation | Durable alumina vitrified construction ensures long-lasting performance | This model does not include a lid | Oven safe up to 530 degrees Fahrenheit",6 1/4 Inches,4 7/8 Inches,2 1/4 Inches,15 oz.,,"Dishwasher Safe, Freezer Safe, Lead Free, Microwavable, Oven Safe",,White,Round,China
12100568,https://www.webstaurantstore.com/steelite-performance-blue-dapple-6-coupe-plate-case/57617100568.html,https://cdnimg.webstaurantstore.com/images/products/large/840101/2852742.jpg,"Ideal for serving small salads, desserts, or fresh baked bread | Rustic enamelware-inspired design with a bold blue dappled rim | Durable alumina vitrified construction ensures long-lasting performance | Timeless aesthetic that complements both modern and traditional settings | Perfect for upscale casual dining, farm-to-table restaurants, and boutique hotels",,,,,6 Inches,"Dishwasher Safe, Freezer Safe, Lead Free, Microwavable, Oven Safe","Colored Rim, Coupe","Blue, White",Round,China
12100569,https://www.webstaurantstore.com/steelite-performance-blue-dapple-38-oz-coupe-bowl-case/57617100569.html,https://cdnimg.webstaurantstore.com/images/products/large/839832/2852894.jpg,"Ideal for serving salads, soups, or large side dishes | Rustic enamelware-inspired design with a bold blue dappled rim | Durable alumina vitrified construction ensures long-lasting performance | Timeless aesthetic that complements both modern and traditional settings | Perfect for upscale casual dining, farm-to-table restaurants, and boutique hotels",,,1 1/2 Inches,38 oz.,10 Inches,"Dishwasher Safe, Freezer Safe, Lead Free, Microwavable, Oven Safe","Colored Rim, Coupe","Blue, White",Round,China
12100570,https://www.webstaurantstore.com/steelite-performance-blue-dapple-27-oz-coupe-bowl-case/57617100570.html,https://cdnimg.webstaurantstore.com/images/products/large/840098/2852829.jpg,"Ideal for serving salads, pasta, or hearty entrees | Rustic enamelware-inspired design with a bold blue dappled rim | Durable alumina vitrified construction ensures long-lasting performance | Timeless aesthetic that complements both modern and traditional settings | Perfect for upscale casual dining, farm-to-table restaurants, and boutique hotels",,,1 1/2 Inches,27 oz.,8 1/2 Inches,"Dishwasher Safe, Freezer Safe, Lead Free, Microwavable, Oven Safe","Colored Rim, Coupe","Blue, White",Round,China
12100592,https://www.webstaurantstore.com/steelite-performance-blue-dapple-10-oz-quench-mug-case/57617100592.html,https://cdnimg.webstaurantstore.com/images/products/large/840079/2852822.jpg,"Ideal for serving coffee, tea, or other hot beverages | Rustic enamelware-inspired design with a bold blue dappled rim | Durable alumina vitrified construction ensures long-lasting performance | Timeless aesthetic that complements both modern and traditional settings | Perfect for upscale casual dining, farm-to-table restaurants, and boutique hotels",4 1/4 Inches,,4 3/8 Inches,10 oz.,,"Dishwasher Safe, Freezer Safe, Lead Free, Microwavable, Oven Safe",Colored Rim,"Blue, White",Round,China
